,n_iter,loss,acc,dataset
0,27,23.57622718811035,0.0,train
1,41,14.137641021183558,0.002285714285714286,val
2,53,7.026654243469238,0.0,train
3,80,15.012105941772461,0.015625,train
4,82,6.863930134546189,0.0007619047619047619,val
5,106,6.397417068481445,0.0,train
6,123,6.701289131527855,0.00038095238095238096,val
7,133,6.863344192504883,0.0,train
8,159,6.588326930999756,0.0,train
9,164,6.412567002432687,0.0019047619047619048,val
10,186,6.314764976501465,0.0,train
11,205,6.482702800205776,0.0019047619047619048,val
12,212,6.354580402374268,0.015625,train
13,238,6.2576470375061035,0.0,train
14,246,6.35204249336606,0.0038095238095238095,val
15,265,6.306123733520508,0.0,train
16,287,6.3600001108078725,0.0026666666666666666,val
17,291,6.3030853271484375,0.0,train
18,318,6.274665832519531,0.015625,train
19,328,6.306918189639137,0.0019047619047619048,val
20,344,6.2283935546875,0.0,train
21,369,6.309468223935082,0.0019047619047619048,val
22,371,6.325387477874756,0.015625,train
23,397,6.251882076263428,0.0,train
24,410,6.3009163084484285,0.002285714285714286,val
25,424,6.223049640655518,0.015625,train
26,450,6.251862049102783,0.0,train
27,451,6.272353422074091,0.0019047619047619048,val
28,476,6.242798328399658,0.0,train
29,492,6.27825140953064,0.002285714285714286,val
30,503,6.48231840133667,0.0,train
31,529,6.261259078979492,0.0,train
32,533,6.270714055924189,0.002285714285714286,val
33,556,6.241156578063965,0.0,train
34,574,6.273007256644113,0.0019047619047619048,val
35,582,6.2755656242370605,0.0,train
36,609,6.250638961791992,0.0,train
37,615,6.270943073999314,0.0030476190476190477,val
38,635,6.216609001159668,0.015625,train
39,656,6.285569985707601,0.0026666666666666666,val
40,661,6.230030059814453,0.0,train
41,688,6.259858131408691,0.0,train
42,697,6.270985875810895,0.002285714285714286,val
43,714,6.24141263961792,0.0,train
44,738,6.267864431653704,0.002285714285714286,val
45,741,6.2719035148620605,0.015625,train
46,767,6.234437942504883,0.0,train
47,779,6.272822913669405,0.0026666666666666666,val
