,n_iter,loss,acc,dataset
0,27,6.691451549530029,0.0,train
1,41,51.038852146693635,0.0019047619047619048,val
2,53,6.417379856109619,0.015625,train
3,80,6.4258809089660645,0.0,train
4,82,7.183211247126262,0.0015238095238095239,val
5,106,6.381087303161621,0.0,train
6,123,6.855339300064814,0.0030476190476190477,val
7,133,6.385548114776611,0.0,train
8,159,6.377314567565918,0.015625,train
9,164,6.446241208485195,0.0038095238095238095,val
10,186,6.276486873626709,0.0,train
11,205,6.371105795814877,0.0038095238095238095,val
12,212,6.29755163192749,0.0,train
13,238,6.366913795471191,0.0,train
14,246,6.260274239948818,0.004190476190476191,val
15,265,6.070505619049072,0.0,train
16,287,6.177446410769508,0.0034285714285714284,val
17,291,6.268692970275879,0.0,train
18,318,6.134106636047363,0.015625,train
19,328,6.146037601289295,0.0015238095238095239,val
20,344,6.1344146728515625,0.015625,train
21,369,6.0981050332387285,0.004571428571428572,val
22,371,6.071218967437744,0.0,train
23,397,6.16917610168457,0.0,train
24,410,6.063042038962955,0.008,val
25,424,6.058842658996582,0.0,train
26,450,6.169697284698486,0.0,train
27,451,6.031179166975475,0.004190476190476191,val
28,476,5.911013603210449,0.0,train
29,492,6.014099893115816,0.004571428571428572,val
30,503,5.9235124588012695,0.015625,train
31,529,6.097365379333496,0.015625,train
32,533,5.99901404834929,0.0064761904761904765,val
33,556,5.903027534484863,0.0,train
34,574,5.986957243510655,0.005714285714285714,val
35,582,6.148889064788818,0.03125,train
36,609,5.940927982330322,0.0,train
37,615,5.942907549086071,0.006857142857142857,val
38,635,5.945943355560303,0.03125,train
39,656,5.947443950743902,0.004952380952380952,val
40,661,6.018959045410156,0.0,train
41,688,6.022069454193115,0.0,train
42,697,5.949972538720994,0.007619047619047619,val
43,714,5.922604084014893,0.0,train
44,738,5.945546195620582,0.006095238095238095,val
45,741,5.921971321105957,0.015625,train
46,767,5.9505109786987305,0.0,train
47,779,5.914697374616351,0.008761904761904762,val
48,794,5.855715751647949,0.0,train
49,820,5.975545883178711,0.015625,train
50,820,5.884838921683175,0.0064761904761904765,val
51,847,5.848876953125,0.0,train
52,861,5.8692525909060524,0.008761904761904762,val
53,873,6.013808727264404,0.015625,train
54,899,5.801116466522217,0.015625,train
55,902,5.843397526513963,0.0064761904761904765,val
56,926,5.82321310043335,0.0,train
57,943,5.796513977504912,0.009904761904761904,val
58,952,5.87534236907959,0.0,train
59,979,5.8712897300720215,0.0,train
60,984,5.806444792520432,0.009142857142857144,val
61,1005,5.958943843841553,0.0,train
62,1025,5.783191204071045,0.008,val
63,1032,5.954363822937012,0.0,train
64,1058,5.930942535400391,0.0,train
65,1066,5.7415021033514115,0.011047619047619047,val
66,1085,5.7465739250183105,0.0,train
67,1107,5.753995066597348,0.008,val
68,1111,5.6143798828125,0.03125,train
69,1137,5.882750511169434,0.015625,train
70,1148,5.757889236722674,0.011047619047619047,val
71,1164,5.860820770263672,0.0,train
72,1189,5.741566453661237,0.011047619047619047,val
73,1190,5.618032932281494,0.015625,train
74,1217,5.728827953338623,0.015625,train
75,1230,5.7237762950715565,0.01219047619047619,val
76,1243,5.674185276031494,0.0,train
77,1270,5.644856929779053,0.0,train
78,1271,5.69089827083406,0.009904761904761904,val
79,1296,5.860532283782959,0.0,train
80,1312,5.681467192513602,0.013333333333333334,val
81,1322,5.807628154754639,0.015625,train
0,1349,5.669713020324707,0.015625,train
1,1353,5.637153773080735,0.015238095238095238,val
2,1375,5.7161993980407715,0.015625,train
3,1394,5.658557460421608,0.014476190476190476,val
4,1402,5.55046272277832,0.0,train
5,1428,5.6971540451049805,0.0,train
6,1435,5.6661710512070425,0.014095238095238095,val
7,1455,5.739841461181641,0.0,train
8,1476,5.665157613300142,0.013714285714285714,val
9,1481,5.643535614013672,0.0,train
10,1508,5.727579593658447,0.0,train
11,1517,5.63735944884164,0.011047619047619047,val
12,1534,5.632124900817871,0.03125,train
13,1558,5.626150176638649,0.014476190476190476,val
14,1560,5.698385238647461,0.015625,train
15,1587,5.643154144287109,0.0,train
16,1599,5.581187100637527,0.016,val
17,1613,5.688295364379883,0.015625,train
18,1640,5.435015678405762,0.015625,train
19,1640,5.538702953429449,0.015238095238095238,val
20,1666,5.6129984855651855,0.0,train
21,1681,5.519168717520578,0.013333333333333334,val
22,1693,5.704448699951172,0.015625,train
23,1719,5.527884483337402,0.03125,train
24,1722,5.594664380663917,0.014095238095238095,val
25,1746,5.441418647766113,0.0625,train
26,1763,5.52001861163548,0.019809523809523808,val
27,1772,5.515393257141113,0.0,train
28,1798,5.607307434082031,0.03125,train
29,1804,5.43152886345273,0.019428571428571427,val
30,1825,5.467453956604004,0.0,train
31,1845,5.371973412377494,0.022857142857142857,val
32,1851,5.523844242095947,0.015625,train
33,1878,5.56503963470459,0.015625,train
34,1886,5.364847921189808,0.02819047619047619,val
35,1904,5.3671159744262695,0.046875,train
36,1927,5.3397469861166815,0.02438095238095238,val
37,1931,5.367434978485107,0.03125,train
38,1957,5.551456928253174,0.015625,train
39,1968,5.381782327379499,0.021714285714285714,val
40,1983,5.386556148529053,0.046875,train
41,2009,5.28504695211138,0.02819047619047619,val
42,2010,5.396865367889404,0.03125,train
43,2036,5.404988765716553,0.046875,train
44,2050,5.307205359141032,0.027428571428571427,val
45,2063,5.289562702178955,0.046875,train
46,2089,5.381988048553467,0.0,train
47,2091,5.339749586014521,0.022857142857142857,val
48,2116,5.410133361816406,0.015625,train
49,2132,5.228118669419062,0.030095238095238095,val
50,2142,5.217262268066406,0.015625,train
51,2169,5.016422748565674,0.0625,train
52,2173,5.243175858543033,0.03276190476190476,val
53,2195,5.396761417388916,0.03125,train
54,2214,5.266532114573887,0.03580952380952381,val
55,2221,5.167751312255859,0.015625,train
56,2248,5.573974609375,0.015625,train
57,2255,5.319113708677746,0.027047619047619046,val
58,2274,4.897266864776611,0.03125,train
59,2296,5.168094510123844,0.029333333333333333,val
60,2301,5.323752403259277,0.0,train
61,2327,5.311870574951172,0.03125,train
62,2337,5.157102959496634,0.037333333333333336,val
63,2354,5.24306583404541,0.03125,train
64,2378,5.071382851827712,0.039619047619047616,val
65,2380,5.290777206420898,0.015625,train
66,2407,5.3152546882629395,0.015625,train
67,2419,5.033566826865787,0.0380952380952381,val
68,2433,5.322020053863525,0.03125,train
69,2459,5.059369087219238,0.03125,train
70,2460,5.0507202716100785,0.03695238095238095,val
71,2486,4.952109336853027,0.0625,train
72,2501,4.974590698877971,0.046476190476190476,val
73,2512,5.20358419418335,0.03125,train
74,2539,4.922335624694824,0.0625,train
75,2542,4.933093229929606,0.04876190476190476,val
76,2565,5.244722843170166,0.03125,train
77,2583,5.01499947479793,0.04114285714285714,val
78,2592,4.775834560394287,0.046875,train
79,2618,4.99501895904541,0.078125,train
80,2624,4.934422141029721,0.047619047619047616,val
81,2644,4.877721786499023,0.0625,train
0,2665,4.942725090753465,0.046476190476190476,val
1,2671,5.026547431945801,0.015625,train
2,2697,5.015963077545166,0.03125,train
3,2706,4.970046247754778,0.046857142857142854,val
4,2724,5.1912994384765625,0.015625,train
5,2747,4.919665756679716,0.05409523809523809,val
6,2750,4.747959136962891,0.046875,train
7,2777,4.734989166259766,0.109375,train
8,2788,4.855997199103946,0.052571428571428575,val
9,2803,4.841766357421875,0.078125,train
10,2829,4.843873409997849,0.06514285714285714,val
11,2830,4.856081008911133,0.0625,train
12,2856,5.138644695281982,0.015625,train
13,2870,4.752870786757696,0.06019047619047619,val
14,2882,4.576569557189941,0.09375,train
15,2909,4.957967758178711,0.0625,train
16,2911,4.713646082651048,0.06361904761904762,val
17,2935,4.551654815673828,0.078125,train
18,2952,4.777463316917419,0.06209523809523809,val
19,2962,4.848837852478027,0.046875,train
20,2988,4.865410804748535,0.03125,train
21,2993,4.747379700342814,0.05447619047619048,val
22,3015,4.932096004486084,0.03125,train
23,3034,4.71843357313247,0.07085714285714285,val
24,3041,4.593604564666748,0.0625,train
25,3068,4.614137649536133,0.046875,train
26,3075,4.672232599485488,0.0700952380952381,val
27,3094,5.061975479125977,0.0,train
28,3116,4.674741256804693,0.07276190476190476,val
29,3120,4.787606239318848,0.078125,train
30,3147,4.5842695236206055,0.09375,train
31,3157,4.686532934506734,0.07657142857142857,val
32,3173,4.608410835266113,0.109375,train
33,3198,4.706073448771522,0.060571428571428575,val
34,3200,4.79634952545166,0.078125,train
35,3226,4.81602144241333,0.0625,train
36,3239,4.517627857980274,0.08266666666666667,val
37,3253,5.079483509063721,0.125,train
38,3279,4.441988945007324,0.09375,train
39,3280,4.526672771998814,0.08761904761904762,val
40,3305,4.73574161529541,0.046875,train
41,3321,4.848757159142267,0.072,val
42,3332,4.782761096954346,0.09375,train
43,3358,4.430881977081299,0.109375,train
44,3362,4.5091817151932485,0.0899047619047619,val
45,3385,4.753199577331543,0.0625,train
46,3403,4.431205266997928,0.10628571428571429,val
47,3411,4.577173233032227,0.09375,train
48,3438,4.3800225257873535,0.09375,train
49,3444,4.474601285798209,0.09676190476190476,val
50,3464,4.463292598724365,0.09375,train
51,3485,4.582391954603649,0.08228571428571428,val
52,3491,4.498579978942871,0.09375,train
53,3517,4.626039028167725,0.140625,train
54,3526,4.4868170363562445,0.08723809523809524,val
55,3543,4.582785129547119,0.125,train
56,3567,4.491883556048076,0.08952380952380952,val
57,3570,4.732033729553223,0.03125,train
58,3596,4.455395698547363,0.078125,train
59,3608,4.267244679587228,0.11123809523809523,val
60,3623,4.80599308013916,0.0625,train
61,3649,4.725655555725098,0.15625,train
62,3649,4.422734635216849,0.10704761904761904,val
63,3676,4.241001605987549,0.078125,train
64,3690,4.337359740620568,0.10133333333333333,val
65,3702,4.410286903381348,0.140625,train
66,3729,4.300590515136719,0.140625,train
67,3731,4.415505414917355,0.09485714285714286,val
68,3755,4.111691474914551,0.109375,train
69,3772,4.311648800259545,0.11771428571428572,val
70,3781,4.15858268737793,0.171875,train
71,3808,4.604036331176758,0.078125,train
72,3813,4.26189843245915,0.12342857142857143,val
73,3834,4.251015663146973,0.171875,train
74,3854,4.461540892010643,0.09485714285714286,val
75,3861,3.9780540466308594,0.15625,train
76,3887,4.443907737731934,0.09375,train
77,3895,4.212228088151841,0.12266666666666666,val
78,3914,4.383107662200928,0.140625,train
79,3936,4.234292512848263,0.11961904761904762,val
80,3940,3.927217960357666,0.203125,train
81,3966,3.9777309894561768,0.140625,train
0,3977,4.175599308240981,0.12304761904761904,val
1,3993,4.493001461029053,0.0625,train
2,4018,4.017147217478071,0.14666666666666667,val
3,4019,4.333366394042969,0.15625,train
4,4046,4.112437725067139,0.171875,train
5,4059,4.261625460215977,0.11047619047619048,val
6,4072,3.8748435974121094,0.21875,train
7,4099,4.337799549102783,0.09375,train
8,4100,4.085093906947544,0.14361904761904762,val
9,4125,4.367856025695801,0.109375,train
10,4141,4.12520314398266,0.12685714285714286,val
11,4152,4.152756690979004,0.109375,train
12,4178,4.134551048278809,0.21875,train
13,4182,4.060481360980442,0.1523809523809524,val
14,4204,4.3793864250183105,0.140625,train
15,4223,3.9668291125978743,0.1580952380952381,val
16,4231,3.8088622093200684,0.125,train
17,4257,3.915912389755249,0.140625,train
18,4264,3.9870417572203136,0.16152380952380951,val
19,4284,4.00351619720459,0.21875,train
20,4305,3.9421811557951427,0.15047619047619049,val
21,4310,4.2492451667785645,0.140625,train
22,4337,4.057260990142822,0.15625,train
23,4346,3.8843039728346325,0.168,val
24,4363,3.8281209468841553,0.171875,train
25,4387,4.044429665520077,0.14742857142857144,val
26,4390,4.057312965393066,0.125,train
27,4416,4.178406715393066,0.140625,train
28,4428,4.100662435804095,0.13752380952380952,val
29,4442,3.7852325439453125,0.171875,train
30,4469,4.309869289398193,0.109375,train
31,4469,3.9719351132710776,0.15161904761904763,val
32,4495,3.5459165573120117,0.296875,train
33,4510,3.9472705523173013,0.15314285714285714,val
34,4522,3.575517416000366,0.109375,train
35,4548,4.1957855224609375,0.171875,train
36,4551,3.8085748695191883,0.1737142857142857,val
37,4575,4.0253729820251465,0.21875,train
38,4592,4.039055756160191,0.16076190476190477,val
39,4601,3.826277256011963,0.140625,train
40,4627,3.812681198120117,0.203125,train
41,4633,3.9046048323313394,0.16304761904761905,val
42,4654,4.03073787689209,0.21875,train
43,4674,3.8648849555424283,0.18514285714285714,val
44,4680,3.8537511825561523,0.125,train
45,4707,3.8616390228271484,0.125,train
46,4715,3.747127652168274,0.19847619047619047,val
47,4733,4.013959884643555,0.15625,train
48,4756,3.825525175957453,0.16838095238095238,val
49,4760,3.5014472007751465,0.21875,train
50,4786,3.3997647762298584,0.21875,train
51,4797,4.168830746696109,0.15580952380952381,val
52,4813,4.190796852111816,0.109375,train
53,4838,3.7372363805770874,0.19314285714285714,val
54,4839,3.756718873977661,0.171875,train
55,4865,3.6191728115081787,0.15625,train
56,4879,3.971252231370835,0.1718095238095238,val
57,4892,3.6967945098876953,0.15625,train
58,4918,3.727247476577759,0.21875,train
59,4920,3.6850455488477434,0.20723809523809525,val
60,4945,3.8817713260650635,0.203125,train
61,4961,3.72569785799299,0.192,val
62,4971,3.9196324348449707,0.125,train
63,4998,3.4613118171691895,0.25,train
64,5002,3.7929116657802036,0.1980952380952381,val
65,5024,4.220609188079834,0.09375,train
66,5043,3.6841561113085066,0.20685714285714285,val
67,5051,3.7796425819396973,0.203125,train
68,5077,3.57588267326355,0.265625,train
69,5084,3.7055995066960654,0.1977142857142857,val
70,5103,3.326788902282715,0.25,train
71,5125,3.4743897176924206,0.23542857142857143,val
72,5130,3.605699300765991,0.171875,train
73,5156,3.6788508892059326,0.21875,train
74,5166,3.7266537234896706,0.20152380952380952,val
75,5183,3.8667690753936768,0.1875,train
76,5207,3.60231808253697,0.21371428571428572,val
77,5209,3.587864637374878,0.21875,train
78,5236,3.292823553085327,0.359375,train
79,5248,3.5403539566766646,0.23695238095238094,val
80,5262,3.639549970626831,0.203125,train
81,5288,3.414822578430176,0.21875,train
0,5289,3.9342943600245883,0.1740952380952381,val
1,5315,3.806337594985962,0.140625,train
2,5330,3.5872629710606168,0.21485714285714286,val
3,5341,3.320380926132202,0.296875,train
4,5368,3.836677312850952,0.171875,train
5,5371,3.4983900444848195,0.24419047619047618,val
6,5394,4.033378601074219,0.171875,train
7,5412,3.6695211841946556,0.20761904761904762,val
8,5421,3.4971821308135986,0.203125,train
9,5447,3.5908401012420654,0.25,train
10,5453,3.607674547604152,0.23238095238095238,val
11,5474,3.4535343647003174,0.203125,train
12,5494,3.7620163361231485,0.21257142857142858,val
13,5500,3.047872304916382,0.265625,train
14,5526,3.2621219158172607,0.296875,train
15,5535,3.563959104674203,0.23314285714285715,val
16,5553,4.007785797119141,0.046875,train
17,5576,3.430206923257737,0.2460952380952381,val
18,5579,3.5480713844299316,0.25,train
19,5606,3.589048385620117,0.21875,train
20,5617,3.9263830468768166,0.18095238095238095,val
21,5632,3.736665964126587,0.1875,train
22,5658,3.7942593892415366,0.19238095238095237,val
23,5659,4.075333118438721,0.1875,train
24,5685,3.2518255710601807,0.25,train
25,5699,3.5758116302036105,0.25752380952380954,val
26,5712,3.0339882373809814,0.3125,train
27,5738,3.4937307834625244,0.234375,train
28,5740,3.74089016800835,0.2259047619047619,val
29,5764,3.3467233180999756,0.234375,train
30,5781,3.520577067420596,0.2438095238095238,val
31,5791,3.600219964981079,0.203125,train
32,5817,3.3604447841644287,0.25,train
33,5822,3.420699783733913,0.25752380952380954,val
34,5844,3.474813222885132,0.265625,train
35,5863,3.1524097124735513,0.30095238095238097,val
36,5870,3.552222967147827,0.234375,train
37,5897,3.721273183822632,0.21875,train
38,5904,3.4678471258708408,0.2723809523809524,val
39,5923,2.903681516647339,0.3125,train
40,5945,3.275468145098005,0.2796190476190476,val
41,5949,2.998783588409424,0.328125,train
42,5976,3.7108378410339355,0.203125,train
43,5986,3.3559254634948004,0.2723809523809524,val
44,6002,3.1945626735687256,0.296875,train
45,6027,3.6050015971774148,0.2438095238095238,val
46,6029,3.494589328765869,0.203125,train
47,6055,3.6660308837890625,0.21875,train
48,6068,3.3710670130593434,0.256,val
49,6082,3.3450231552124023,0.28125,train
50,6108,3.326544761657715,0.265625,train
51,6109,3.1340235414959134,0.3036190476190476,val
52,6135,3.1300253868103027,0.328125,train
53,6150,3.715373226574489,0.23923809523809525,val
54,6161,3.348705291748047,0.25,train
55,6187,3.082491397857666,0.3125,train
56,6191,3.1443023000444685,0.3161904761904762,val
57,6214,2.9891197681427,0.296875,train
58,6232,3.3990987709590366,0.2723809523809524,val
59,6240,2.821406602859497,0.390625,train
60,6267,3.190001964569092,0.375,train
61,6273,3.088048395656404,0.33371428571428574,val
62,6293,3.259244918823242,0.359375,train
63,6314,3.497157023066566,0.23923809523809525,val
64,6320,3.1751708984375,0.296875,train
65,6346,2.9410812854766846,0.390625,train
66,6355,3.6902192320142473,0.2342857142857143,val
67,6373,2.8736679553985596,0.359375,train
68,6396,3.594187991959708,0.2662857142857143,val
69,6399,2.877263069152832,0.359375,train
70,6425,3.043992042541504,0.3125,train
71,6437,3.8907678524653115,0.1859047619047619,val
72,6452,3.4633948802948,0.34375,train
73,6478,2.915950059890747,0.375,train
74,6478,3.2730888525644937,0.2765714285714286,val
75,6505,2.8751730918884277,0.359375,train
76,6519,3.0876758098602295,0.308952380952381,val
77,6531,3.10585880279541,0.34375,train
78,6558,3.4832377433776855,0.28125,train
79,6560,3.25998474302746,0.28,val
80,6584,2.494922399520874,0.421875,train
81,6601,3.0458037228811357,0.3241904761904762,val
82,6610,3.2826340198516846,0.265625,train
0,6637,2.762594223022461,0.328125,train
1,6642,3.299596871648516,0.2944761904761905,val
2,6663,3.1246626377105713,0.328125,train
3,6683,3.370861087526594,0.28495238095238096,val
4,6690,2.895366907119751,0.3125,train
5,6716,3.0327045917510986,0.28125,train
6,6724,2.9426459045637223,0.344,val
7,6743,3.399702548980713,0.203125,train
8,6765,3.0932757286798385,0.3203809523809524,val
9,6769,3.3079936504364014,0.28125,train
10,6796,2.9239163398742676,0.34375,train
11,6806,3.4099838052477156,0.27085714285714285,val
12,6822,3.3828630447387695,0.265625,train
13,6847,2.867397819246565,0.3481904761904762,val
14,6848,2.286677360534668,0.484375,train
15,6875,3.2164359092712402,0.25,train
16,6888,3.2583994297754195,0.2975238095238095,val
17,6901,2.7981958389282227,0.375,train
18,6928,2.879762649536133,0.375,train
19,6929,3.078009946005685,0.3203809523809524,val
20,6954,3.1852223873138428,0.296875,train
21,6970,3.1228800955272855,0.31847619047619047,val
22,6981,2.8142342567443848,0.359375,train
23,7007,2.6626689434051514,0.3125,train
24,7011,3.071032001858666,0.30704761904761907,val
25,7034,2.6899070739746094,0.328125,train
26,7052,2.7435537377993264,0.3977142857142857,val
27,7060,3.313201427459717,0.296875,train
28,7086,2.9295096397399902,0.40625,train
29,7093,2.931464774268014,0.34933333333333333,val
30,7113,3.076300621032715,0.28125,train
31,7134,3.0489168848310197,0.32876190476190476,val
32,7139,3.079608201980591,0.3125,train
33,7166,2.920830249786377,0.34375,train
34,7175,3.155074499902271,0.312,val
35,7192,2.9251840114593506,0.28125,train
36,7216,3.0301391510736373,0.32,val
37,7219,2.7908756732940674,0.328125,train
38,7245,2.8619613647460938,0.375,train
39,7257,2.7773776849110923,0.38285714285714284,val
40,7271,2.734229803085327,0.4375,train
41,7298,2.720099925994873,0.375,train
42,7298,2.6854756077130637,0.39085714285714285,val
43,7324,3.217507839202881,0.375,train
44,7339,3.1930799768084572,0.30133333333333334,val
45,7351,2.938568592071533,0.390625,train
46,7377,2.3463923931121826,0.453125,train
47,7380,3.0160507758458457,0.32266666666666666,val
48,7404,2.6935412883758545,0.390625,train
49,7421,3.041535266808101,0.32685714285714285,val
50,7430,2.6812140941619873,0.359375,train
51,7457,2.5090746879577637,0.453125,train
52,7462,3.063953541574024,0.33676190476190476,val
