,n_iter,loss,acc,dataset
0,8,2.337080478668213,0.1015625,train
1,15,2.2967116832733154,0.1171875,train
2,22,2.3028039932250977,0.0859375,train
3,29,2.300662040710449,0.1328125,train
4,36,2.314371109008789,0.1328125,train
5,39,5.42440881729126,0.1002,val
6,43,2.3144776821136475,0.078125,train
7,50,2.3097071647644043,0.171875,train
8,57,2.30965518951416,0.1171875,train
9,64,2.249455690383911,0.1328125,train
10,71,2.2498013973236084,0.1875,train
11,78,2.1784825325012207,0.15625,train
12,78,3.3075188636779784,0.1432,val
13,85,2.1682894229888916,0.1796875,train
14,92,2.2945945262908936,0.15625,train
15,99,2.236510753631592,0.1640625,train
16,106,2.097853660583496,0.2109375,train
17,113,2.212721586227417,0.1875,train
18,117,2.2935055255889893,0.1696,val
19,120,2.1581497192382812,0.1328125,train
20,127,2.0616049766540527,0.2265625,train
21,134,2.056591033935547,0.1640625,train
22,141,2.215289831161499,0.1953125,train
23,148,2.0600926876068115,0.1953125,train
24,155,2.1338794231414795,0.1953125,train
25,156,2.346349811553955,0.177,val
26,162,2.176079511642456,0.1796875,train
27,169,2.0668578147888184,0.25,train
28,176,2.176755428314209,0.171875,train
29,183,2.104564905166626,0.1875,train
30,190,2.0670738220214844,0.203125,train
31,195,2.0532076358795166,0.1982,val
32,197,2.082826614379883,0.1953125,train
33,204,2.0400068759918213,0.15625,train
34,211,2.061330556869507,0.21875,train
35,218,2.1034460067749023,0.1640625,train
36,225,2.1225247383117676,0.1640625,train
37,232,1.99338698387146,0.2734375,train
38,234,2.198585271835327,0.1986,val
39,239,2.13653826713562,0.2265625,train
40,246,2.1533870697021484,0.25,train
41,253,2.164224863052368,0.1796875,train
42,260,2.019643545150757,0.2734375,train
43,267,2.0847535133361816,0.234375,train
44,273,2.0544888973236084,0.2148,val
45,274,1.9899446964263916,0.2578125,train
46,281,2.0734238624572754,0.1953125,train
47,288,2.14782977104187,0.171875,train
48,295,2.0463058948516846,0.1875,train
49,302,2.039050817489624,0.1875,train
50,309,2.0330827236175537,0.21875,train
51,312,2.0510088443756103,0.1974,val
52,316,2.007477283477783,0.21875,train
53,323,2.0781707763671875,0.234375,train
54,330,1.992294430732727,0.2734375,train
55,337,1.9292436838150024,0.1953125,train
56,344,2.0891175270080566,0.2109375,train
57,351,2.002971887588501,0.21875,train
58,351,1.986609935760498,0.2318,val
0,359,1.8935750722885132,0.34375,train
1,366,2.0831429958343506,0.234375,train
2,373,1.9187092781066895,0.34375,train
3,380,1.9881093502044678,0.2421875,train
4,387,1.9024542570114136,0.2890625,train
5,390,2.537344789505005,0.2146,val
6,394,1.967576503753662,0.25,train
7,401,1.959115743637085,0.234375,train
8,408,1.8696390390396118,0.265625,train
9,415,1.9457755088806152,0.203125,train
10,422,1.9953107833862305,0.234375,train
11,429,2.102107286453247,0.2734375,train
12,429,2.0793646812438964,0.2286,val
13,436,1.8324179649353027,0.2421875,train
14,443,1.9828779697418213,0.2578125,train
15,450,2.0342397689819336,0.2421875,train
16,457,1.9475255012512207,0.2734375,train
17,464,1.943894624710083,0.203125,train
18,468,1.9500837326049805,0.258,val
19,471,1.8301551342010498,0.25,train
20,478,1.960413932800293,0.25,train
21,485,1.9418983459472656,0.25,train
22,492,1.983280897140503,0.3046875,train
23,499,1.9483662843704224,0.2265625,train
24,506,1.9740616083145142,0.2734375,train
25,507,2.1592429161071776,0.1968,val
26,513,1.968268871307373,0.28125,train
27,520,1.8094323873519897,0.328125,train
28,527,1.9441027641296387,0.25,train
29,534,1.8506115674972534,0.3046875,train
30,541,1.8795361518859863,0.3203125,train
31,546,1.975059413909912,0.2626,val
32,548,1.9738540649414062,0.203125,train
33,555,1.9019089937210083,0.2421875,train
34,562,1.8435882329940796,0.296875,train
35,569,1.9467535018920898,0.2578125,train
36,576,1.8858518600463867,0.296875,train
37,583,1.8456107378005981,0.3125,train
38,585,1.839434552192688,0.2902,val
39,590,1.8724111318588257,0.2265625,train
40,597,1.9397410154342651,0.28125,train
41,604,1.885225534439087,0.21875,train
42,611,1.906391978263855,0.265625,train
43,618,1.8386824131011963,0.28125,train
44,624,1.9286776781082153,0.3016,val
45,625,1.7618820667266846,0.3046875,train
46,632,1.8709920644760132,0.3125,train
47,639,1.833441138267517,0.2265625,train
48,646,1.6669036149978638,0.40625,train
49,653,1.905364990234375,0.3515625,train
50,660,1.7813775539398193,0.3203125,train
51,663,1.9510454177856444,0.28,val
52,667,1.8517329692840576,0.2890625,train
53,674,1.8903837203979492,0.2421875,train
54,681,1.7542179822921753,0.28125,train
55,688,1.7711777687072754,0.3984375,train
56,695,1.793002724647522,0.328125,train
57,702,1.8690191507339478,0.28125,train
58,702,2.1895873069763185,0.2342,val
0,710,1.7100274562835693,0.3515625,train
1,717,1.7075183391571045,0.40625,train
2,724,1.8846046924591064,0.28125,train
3,731,1.6600408554077148,0.3828125,train
4,738,1.8540382385253906,0.2890625,train
5,741,1.823032593727112,0.3264,val
6,745,1.8890395164489746,0.3359375,train
7,752,1.8965566158294678,0.25,train
8,759,1.778611660003662,0.3046875,train
9,766,1.6375218629837036,0.359375,train
10,773,1.6486932039260864,0.421875,train
11,780,1.6760514974594116,0.34375,train
12,780,1.700881338119507,0.3576,val
13,787,1.6841753721237183,0.3828125,train
14,794,1.7647993564605713,0.296875,train
15,801,1.7355157136917114,0.328125,train
16,808,1.8089861869812012,0.3125,train
17,815,1.8062938451766968,0.3125,train
18,819,1.8741863250732422,0.3132,val
19,822,1.6790192127227783,0.2890625,train
20,829,1.7381410598754883,0.3359375,train
21,836,1.7659051418304443,0.3125,train
22,843,1.8938758373260498,0.296875,train
23,850,1.7585035562515259,0.3125,train
24,857,1.6109100580215454,0.421875,train
25,858,1.7534103631973266,0.345,val
26,864,1.7810548543930054,0.3515625,train
27,871,1.715276837348938,0.3359375,train
28,878,1.655171513557434,0.375,train
29,885,1.7224949598312378,0.4296875,train
30,892,1.6933722496032715,0.375,train
31,897,1.6829742431640624,0.3664,val
32,899,1.725062608718872,0.34375,train
33,906,1.6876122951507568,0.390625,train
34,913,1.8306236267089844,0.328125,train
35,920,1.634177565574646,0.3046875,train
36,927,1.8175195455551147,0.2734375,train
37,934,1.6791456937789917,0.3828125,train
38,936,1.6997277021408081,0.3654,val
39,941,1.9250966310501099,0.28125,train
40,948,1.7405413389205933,0.296875,train
41,955,1.6551589965820312,0.40625,train
42,962,1.509191632270813,0.4453125,train
43,969,1.7282911539077759,0.296875,train
44,975,1.7042700052261353,0.3746,val
45,976,1.7666528224945068,0.3828125,train
46,983,1.6436247825622559,0.3671875,train
47,990,1.7622778415679932,0.3671875,train
48,997,1.7608214616775513,0.375,train
49,1004,1.7870317697525024,0.3125,train
50,1011,1.7308157682418823,0.328125,train
51,1014,1.6947259664535523,0.3706,val
52,1018,1.6686877012252808,0.3828125,train
53,1025,1.729513168334961,0.296875,train
54,1032,1.6177088022232056,0.3828125,train
55,1039,1.85080885887146,0.34375,train
56,1046,1.5519726276397705,0.375,train
57,1053,1.7559335231781006,0.2578125,train
58,1053,1.6590416431427002,0.3704,val
0,1061,1.7153695821762085,0.34375,train
1,1068,1.6361476182937622,0.3984375,train
2,1075,1.7577743530273438,0.328125,train
3,1082,1.7837964296340942,0.296875,train
4,1089,1.6713299751281738,0.359375,train
5,1092,1.6230280160903932,0.4006,val
6,1096,1.6559715270996094,0.3984375,train
7,1103,1.5689563751220703,0.40625,train
8,1110,1.6394715309143066,0.375,train
9,1117,1.739135503768921,0.3828125,train
10,1124,1.5060194730758667,0.4375,train
11,1131,1.7651954889297485,0.359375,train
12,1131,1.6921842098236084,0.3792,val
13,1138,1.6398204565048218,0.3984375,train
14,1145,1.774644136428833,0.3359375,train
15,1152,1.6451908349990845,0.390625,train
16,1159,1.6469963788986206,0.40625,train
17,1166,1.661634087562561,0.4609375,train
18,1170,1.6785960912704467,0.395,val
19,1173,1.5703424215316772,0.390625,train
20,1180,1.717273473739624,0.34375,train
21,1187,1.5696666240692139,0.4375,train
22,1194,1.4301793575286865,0.4375,train
23,1201,1.8151065111160278,0.375,train
24,1208,1.618566870689392,0.3828125,train
25,1209,1.6431697368621827,0.3942,val
26,1215,1.77616548538208,0.3359375,train
27,1222,1.6562435626983643,0.375,train
28,1229,1.5722686052322388,0.3671875,train
29,1236,1.613020658493042,0.40625,train
30,1243,1.6306613683700562,0.390625,train
31,1248,1.592104983329773,0.41,val
32,1250,1.6099467277526855,0.40625,train
33,1257,1.5709145069122314,0.40625,train
34,1264,1.6397418975830078,0.3671875,train
35,1271,1.5787931680679321,0.3984375,train
36,1278,1.6764771938323975,0.359375,train
37,1285,1.4411407709121704,0.4453125,train
38,1287,1.5322314977645874,0.427,val
39,1292,1.538267970085144,0.3984375,train
40,1299,1.706971287727356,0.296875,train
41,1306,1.4371236562728882,0.53125,train
42,1313,1.5171501636505127,0.40625,train
43,1320,1.6197125911712646,0.4296875,train
44,1326,1.533742094039917,0.4272,val
45,1327,1.4903709888458252,0.421875,train
46,1334,1.5390230417251587,0.4140625,train
47,1341,1.4749525785446167,0.4765625,train
48,1348,1.584873080253601,0.40625,train
49,1355,1.4967143535614014,0.40625,train
50,1362,1.534062147140503,0.4140625,train
51,1365,1.6657999992370605,0.397,val
52,1369,1.553248643875122,0.4765625,train
53,1376,1.6159316301345825,0.40625,train
54,1383,1.6419535875320435,0.390625,train
55,1390,1.5976608991622925,0.390625,train
56,1397,1.5958894491195679,0.4453125,train
57,1404,1.649360179901123,0.4453125,train
58,1404,1.510470175743103,0.4436,val
0,1412,1.7238900661468506,0.328125,train
1,1419,1.5136886835098267,0.5078125,train
2,1426,1.4731138944625854,0.46875,train
3,1433,1.6724926233291626,0.3515625,train
4,1440,1.4243019819259644,0.4375,train
5,1443,1.5334949254989625,0.4362,val
6,1447,1.6954984664916992,0.2734375,train
7,1454,1.581915259361267,0.4375,train
8,1461,1.5006312131881714,0.46875,train
