,n_iter,loss,acc,dataset
0,27,39.40469654711752,0.03125,train
1,41,9.10816825003851,0.002285714285714286,val
2,53,7.084869325440736,4.235164736271502e-22,train
3,80,6.5786789080002785,0.0004883408546447754,train
4,82,6.743483463923137,0.0030476190476190477,val
5,106,6.487451920345654,1.455197160687982e-11,train
6,123,6.52886422475179,0.0026666666666666666,val
7,133,6.3432221173551575,0.015625,train
8,159,6.398044632858556,0.00024420025874860585,train
9,164,6.32139083317348,0.0026666666666666666,val
10,186,6.514278662347944,2.1175823681357584e-22,train
11,205,6.30104645093282,0.0019047619047619048,val
12,212,6.295200012913004,1.4551915228366852e-11,train
13,238,6.329543251069828,2.118099356019078e-22,train
14,246,6.2915244443075995,0.0030476190476190477,val
15,265,6.318171891192317,5.961919669061899e-08,train
16,287,6.2595276946113225,0.0034285714285714284,val
17,291,6.37210060388488,1.455191524191938e-11,train
18,318,6.2850182398036205,5.552470375842652e-17,train
19,328,6.248371169680641,0.0026666666666666666,val
20,344,6.369437782847371,3.814697493054214e-06,train
21,369,6.272322915849232,0.004571428571428572,val
22,371,6.319008808112951,1.455191524191943e-11,train
23,397,6.3718819177058785,0.0002441415565499483,train
24,410,6.296874557222639,0.0034285714285714284,val
25,424,6.304209111957949,0.015625,train
26,450,6.326448900107365,0.0002479562538155733,train
27,451,6.284818388166881,0.0038095238095238095,val
28,476,6.3017115560520365,5.960464477539063e-08,train
29,492,6.274206218265352,0.0026666666666666666,val
30,503,6.389942737237514,6.05359673500061e-08,train
31,529,6.255259552996563,4.547482184599612e-13,train
32,533,6.256242706662133,0.004190476190476191,val
33,556,6.3187539291534724,3.874301910402125e-06,train
34,574,6.225472450256348,0.0030476190476190477,val
35,582,6.27665065171469,1.355257885486022e-20,train
36,609,6.470667720728938,6.053620182997627e-08,train
37,615,6.231380031222389,0.0030476190476190477,val
38,635,6.342232084865405,3.8147118175957395e-06,train
39,656,6.229104995727539,0.004190476190476191,val
40,661,6.34154110111248,0.00024414062523092726,train
41,688,6.354761810586183,0.00024414062500000087,train
42,697,6.1932240554264615,0.0038095238095238095,val
43,714,6.183100337541306,1.8626451492311688e-09,train
44,738,6.18724494888669,0.005714285714285714,val
45,741,6.287859393935363,1.455191609572864e-11,train
46,767,6.244211392361545,0.015625000946101864,train
47,779,6.172579243069603,0.0038095238095238095,val
48,794,6.345891729220709,0.03125000000000355,train
49,820,6.20867016542721,3.814711817540242e-06,train
50,820,6.155303693953014,0.004571428571428572,val
51,847,6.393266225345164,3.814697265626735e-06,train
52,861,6.139245055970692,0.0034285714285714284,val
53,873,6.302995788959015,0.01562505960464844,train
54,899,6.259971100648851,5.169878828456423e-26,train
55,902,6.146250497727167,0.004571428571428572,val
56,926,6.237764928170828,0.01562500001455197,train
57,943,6.140590633664813,0.004952380952380952,val
58,952,6.291989330988469,3.814697265625001e-06,train
59,979,6.379689973157154,1.1189008771697768e-16,train
60,984,6.132863578342256,0.005333333333333333,val
61,1005,6.267901295581359,0.0002442011611983319,train
62,1025,6.124730030695598,0.004571428571428572,val
63,1032,6.209866370580309,3.7747582871376775e-15,train
64,1058,6.343612329454803,0.015872955336821093,train
65,1066,6.122086025419689,0.0064761904761904765,val
66,1085,6.175189264253581,8.673617379884066e-19,train
67,1107,6.121180806841169,0.005333333333333333,val
68,1111,6.13462920680303,0.01562500001455558,train
69,1137,6.192093581458334,0.0002479562535882005,train
70,1148,6.1116259552183605,0.004571428571428572,val
71,1164,6.134486671663949,5.63785162779813e-17,train
72,1189,6.100010315577189,0.008,val
73,1190,6.1979901127450265,0.00024414062500000005,train
74,1217,6.115333049937144,6.055074663891013e-08,train
75,1230,6.092372462863014,0.005333333333333333,val
76,1243,6.143621519974974,0.015869140639555468,train
77,1270,6.261711024094703,3.360421435713406e-24,train
78,1271,6.087266717638288,0.006857142857142857,val
79,1296,6.275340075418204,1.1920997172731873e-07,train
80,1312,6.108265150161016,0.006095238095238095,val
81,1322,6.2528250004700165,0.0002441406252273754,train
0,1349,6.106366266820121,5.960465188168534e-08,train
1,1353,6.060923496882121,0.006857142857142857,val
2,1375,6.2282954640499915,1.4551916109284477e-11,train
3,1394,6.070106086276827,0.007619047619047619,val
4,1402,6.09143343591841,0.0004883408548722046,train
5,1428,6.145232288221086,0.0002442607801640406,train
6,1435,6.046480110713413,0.004571428571428572,val
7,1455,6.2692334902441385,0.016113281250230926,train
8,1476,6.103078297206333,0.005714285714285714,val
9,1481,6.042310054735651,1.1920951692532405e-07,train
10,1508,6.115333435261322,3.814697265680525e-06,train
11,1517,6.061677751087007,0.006857142857142857,val
12,1534,6.06770724134896,0.0004920959472657915,train
13,1558,6.05836626461574,0.004571428571428572,val
14,1560,6.061062138537938,0.00024414158565377875,train
15,1587,6.0973211402235075,0.015872955365924923,train
16,1599,6.057914926892235,0.006857142857142857,val
17,1613,6.031538545473353,0.00024425983428955165,train
18,1640,6.037986296477663,0.01587295628315033,train
19,1640,6.0621303263164705,0.004952380952380952,val
20,1666,6.054329492367728,7.161819426457825e-15,train
21,1681,6.046454020908901,0.005333333333333333,val
22,1693,6.144126841440903,9.315535010046105e-10,train
23,1719,6.093478655842612,5.960487570177975e-08,train
24,1722,6.002500556764149,0.008761904761904762,val
25,1746,6.070852195981443,3.814697265625881e-06,train
26,1763,6.0122543062482565,0.007619047619047619,val
27,1772,6.081480831762648,5.96191966914999e-08,train
28,1798,6.1428261570009415,3.874301913953985e-06,train
29,1804,6.017840589795794,0.006095238095238095,val
30,1825,6.146839935849384,0.000248016789786476,train
31,1845,5.991424458367484,0.011047619047619047,val
32,1851,6.146074797806881,0.015869142487648813,train
33,1878,6.107147867226883,0.0156250009315535,train
34,1886,5.974266392844064,0.009142857142857144,val
35,1904,6.012062453160393,0.015869141571556666,train
36,1927,5.9776419912065775,0.009523809523809525,val
37,1931,6.103944929772772,0.00024414062523448084,train
38,1957,6.053075276803537,0.016113340869200243,train
39,1968,5.965172404334659,0.008380952380952381,val
40,1983,6.008022400949105,7.629394762231914e-06,train
41,2009,5.961346637635004,0.009142857142857144,val
42,2010,5.940980088342867,0.04712295626837104,train
43,2036,5.919323287004693,0.0002479562535917532,train
44,2050,5.945725202560425,0.008761904761904762,val
45,2063,5.888001540481721,0.015869201161194724,train
46,2089,6.077043971911397,0.0004920968935949186,train
47,2091,5.929761977422805,0.009523809523809525,val
48,2116,6.068005701657092,3.552713893919967e-15,train
49,2132,5.914743298575992,0.008,val
50,2142,6.011837256815193,0.046878875233460404,train
51,2169,6.094006905077252,0.0002479553516003836,train
52,2173,5.869131281262352,0.011047619047619047,val
53,2195,6.074050290564078,0.0004884004738450196,train
54,2214,5.8744718460809615,0.010285714285714285,val
55,2221,6.265264777848306,5.963374866138561e-08,train
56,2248,5.923249313041348,0.0004920968785918104,train
57,2255,5.870132764180501,0.014857142857142857,val
58,2274,5.903964592661789,0.015632630325853825,train
59,2296,5.8438216504596525,0.012571428571428572,val
60,2301,6.019434631838484,0.015869140625003608,train
61,2327,6.0002394821705405,0.015869260780395078,train
62,2337,5.865340845925467,0.01219047619047619,val
63,2354,5.922212187439039,0.0004883408692003006,train
64,2378,5.8372439089275545,0.013333333333333334,val
65,2380,5.979130922748935,0.015876832447251243,train
66,2407,5.852145643726675,0.015625059633752162,train
67,2419,5.758140938622611,0.017142857142857144,val
68,2433,5.834024061327619,5.961920035609035e-08,train
69,2459,5.948960913711984,0.01587689018947469,train
70,2460,5.723845697584606,0.01638095238095238,val
71,2486,5.877295111938666,0.031513215042657805,train
72,2501,5.729391166142055,0.017142857142857144,val
