,n_iter,loss,acc,dataset
0,27,21.280522124859942,9.313225746154785e-10,train
1,41,42.949283406848,0.001142857142857143,val
2,53,8.49434672455299,0.015625059604644775,train
3,80,6.4682557991846785,0.015625000000230926,train
4,82,6.289335682278588,0.0030476190476190477,val
5,106,6.735876909424015,4.548028620376954e-13,train
6,123,6.508891820907593,0.0038095238095238095,val
7,133,6.367734879664673,2.2737455656925544e-13,train
8,159,6.533504774252009,8.673617380010284e-19,train
9,164,6.276587770098732,0.005714285714285714,val
10,186,6.526700778521146,1.1102230246251565e-16,train
11,205,6.271593298230853,0.004952380952380952,val
12,212,6.292133012959597,8.673617379884066e-19,train
13,238,6.376063145243178,5.169878828456423e-26,train
14,246,6.2097954750061035,0.0030476190476190477,val
15,265,6.301941066618488,0.00025182965327985585,train
16,287,6.142803101312547,0.005714285714285714,val
17,291,6.245332986193219,0.015869140625,train
18,318,6.210189836056859,3.874301917561329e-06,train
19,328,6.117350816726685,0.005714285714285714,val
20,344,6.16284106979625,0.0002441415563225746,train
21,369,6.109033380235944,0.008,val
22,371,6.263155000142191,3.8165599107742445e-06,train
23,397,6.196357187280557,0.01562505960510313,train
24,410,6.092802456447056,0.0064761904761904765,val
25,424,6.14573410389114,3.814697265625867e-06,train
26,450,6.159750201012796,0.00024420024443122523,train
27,451,6.063316413334438,0.008,val
28,476,6.335551974259448,0.0002479553224929987,train
29,492,6.051391567502703,0.009142857142857144,val
30,503,6.187093287612169,3.81562904294698e-06,train
31,529,6.209134362055729,0.0004920959474965523,train
32,533,6.017807245254517,0.011428571428571429,val
33,556,6.039954739699545,0.03149414066888667,train
34,574,5.998097533271427,0.011047619047619047,val
35,582,6.25258088285483,0.015625059604651936,train
36,609,6.029806367002526,0.015869140654334757,train
37,615,5.959461302984328,0.010285714285714285,val
38,635,6.1522290878355275,0.01611340047384152,train
39,656,5.911059652056013,0.011047619047619047,val
40,661,6.041564930515578,0.015873016789559102,train
41,688,5.999310254879102,0.015876770019538355,train
42,697,5.924411580676124,0.011047619047619047,val
43,714,6.058437911368036,0.0002442002444276725,train
44,738,5.87607877595084,0.014476190476190476,val
45,741,5.944200562821736,0.0315017709510812,train
46,767,5.9716757339126305,0.01611721703375585,train
47,779,5.843180997031076,0.014476190476190476,val
48,794,5.802481037165258,0.07837677001953841,train
49,820,6.05098626801428,0.016113281279103886,train
50,820,5.827844778696696,0.012952380952380953,val
51,847,5.983992325678097,0.03174215742911107,train
52,861,5.820572137832642,0.013333333333333334,val
53,873,5.859742653659876,0.00024414155654994916,train
54,899,6.264852203892367,0.0004921574293385031,train
55,902,5.757827860968454,0.019428571428571427,val
56,926,5.786110270056155,0.0002518296391863517,train
57,943,5.735796769460042,0.018285714285714287,val
58,952,5.840382925911749,0.0158730158584639,train
59,979,6.14872141459374,0.015869260766301407,train
60,984,5.724626779556274,0.023238095238095238,val
61,1005,6.2015238200103475,0.016113460093045373,train
62,1025,5.720730792908442,0.021333333333333333,val
63,1032,5.857115822589696,0.01586920116142571,train
64,1058,6.137763067217376,0.015876831501831445,train
65,1066,5.666011753536406,0.025523809523809525,val
66,1085,5.88446188159635,0.03149795629747487,train
67,1107,5.636504979360671,0.023238095238095238,val
68,1111,5.965645843488012,0.0004922766388589803,train
69,1137,5.719348866073387,0.015876831530487637,train
70,1148,5.604885158084688,0.019809523809523808,val
71,1164,5.759786496749633,0.03223037815793384,train
72,1189,5.589312916710263,0.025904761904761906,val
73,1190,5.763772223845502,0.03149795625382268,train
74,1217,5.664986996869688,0.03150558471681131,train
75,1230,5.549922398158482,0.02819047619047619,val
76,1243,5.632925693051843,0.047130648047641444,train
77,1270,5.569215789449451,0.015880704857639986,train
78,1271,5.527403365998041,0.027428571428571427,val
79,1296,5.728228440137533,0.015876830585526414,train
80,1312,5.507103409085955,0.03314285714285714,val
81,1322,5.8313331280173095,0.03125768904305948,train
0,1349,5.645067399057286,0.03174978590733002,train
1,1353,5.472805454617455,0.033523809523809525,val
2,1375,5.4289539823194275,0.016125082984448535,train
3,1394,5.517697345642817,0.02780952380952381,val
4,1402,5.909835198579409,0.017334165095697407,train
5,1428,7.149227604449414,0.016117276653190626,train
6,1435,5.425888720012846,0.02895238095238095,val
7,1455,5.591215030160553,0.03125381658901827,train
8,1476,5.409276621682303,0.03542857142857143,val
9,1481,5.55021312705783,0.047367157415017465,train
10,1508,5.772570658243461,0.031250179745491435,train
11,1517,5.393201964242118,0.033523809523809525,val
12,1534,5.603886239009081,1.9137806717197184e-05,train
13,1558,5.32878835995992,0.039619047619047616,val
14,1560,5.389213531935487,0.016361298054342055,train
15,1587,5.450852823370624,0.07862490696471647,train
16,1599,5.484208901723226,0.029333333333333333,val
17,1613,5.24254687687062,0.03223431299603524,train
18,1640,5.214367210675912,0.07838070493040677,train
19,1640,5.24912630944025,0.0499047619047619,val
20,1666,5.334181962281375,0.0317422151717966,train
21,1681,5.321577946345012,0.039619047619047616,val
22,1693,5.3221707490496994,0.04687530089041675,train
23,1719,5.168599855451747,0.04737484737529857,train
24,1722,5.290076289858137,0.04380952380952381,val
25,1746,5.10496652526806,0.06299978870107054,train
26,1763,5.140831618081956,0.05409523809523809,val
27,1772,5.50955708113064,0.04713851593282942,train
28,1798,5.325473625029028,0.03224194148925036,train
29,1804,5.155198153995332,0.05142857142857143,val
30,1825,5.145291114630965,0.04762286323285642,train
31,1845,5.143924679074969,0.045714285714285714,val
32,1851,5.284438842716646,0.09498238939091785,train
33,1878,5.337202008510513,0.09375781292419932,train
34,1886,5.090058973857334,0.06133333333333333,val
35,1904,5.226996142476374,0.03199404856446736,train
36,1927,5.093276046571278,0.05409523809523809,val
37,1931,5.2192681682692665,0.03198266403342859,train
38,1957,5.243712784501721,0.03175372260809107,train
39,1968,5.070361319042387,0.05714285714285714,val
40,1983,5.267807263677729,0.0005075959636543581,train
41,2009,5.0328608978362315,0.05942857142857143,val
42,2010,5.177715642525596,0.06349587820409419,train
43,2036,5.168861376142009,0.06275207091040269,train
44,2050,5.184927781422933,0.049523809523809526,val
45,2063,5.228423859840129,0.01661712587566572,train
46,2089,4.9856688683333825,0.06324786512461622,train
47,2091,5.109787884212675,0.048,val
